Compressor,Dataset,Field,REL Error Bound,ABS Error Bound,Iteration,Compression Rate,Decompression Rate,Avg Difference,Avg Error,Difference Range,Error Range,Max Error,Max PW-REL Error,Max REL Error,Min Error,Min PW-REL Error,Min REL Error,MSE,Number of Elements,PSNR,RMSE,NRMSE,Max Value,Mean Value,Min Value,Value Range,Std Dev,Bit Rate,Compressed Size,Compression Ratio,Decompressed Size,Uncompressed Size,Compression Runtime (s),Decompression Runtime (s),CPU Core,Compression Energy (J),Decompression Energy (J)
sz,s3d,stat_planar.1.1000E-03.field.d64,1.000000e-03,1.538028e-02,4,0.000000e+00,0.000000e+00,-1.686239e-05,1.465938e-03,3.076057e-02,1.538028e-02,1.538028e-02,6.402868e+16,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00,1.170316e-05,1375000000,7.305626e+01,3.420988e-03,2.224268e-04,1.536255e+01,1.096437e+00,-1.773150e-02,1.538028e+01,3.444214e+00,1.983653e-01,34094040,3.226370e+02,11000000000,11000000000,2.909697e+01,1.893812e+01,50,1.287955e+04,8.390974e+03
sz,s3d,stat_planar.1.1000E-03.field.d64,1.000000e-04,1.538028e-03,0,0.000000e+00,0.000000e+00,-3.060418e-06,2.750079e-04,3.076057e-03,1.538028e-03,1.538028e-03,1.758400e+16,1.000000e-04,0.000000e+00,0.000000e+00,0.000000e+00,2.469153e-07,1375000000,8.981381e+01,4.969057e-04,3.230797e-05,1.536255e+01,1.096437e+00,-1.773150e-02,1.538028e+01,3.444214e+00,9.485332e-01,163029139,6.747260e+01,11000000000,11000000000,3.202482e+01,2.050793e+01,50,1.418411e+04,9.092647e+03
sz,s3d,stat_planar.1.1000E-03.field.d64,1.000000e-04,1.538028e-03,1,0.000000e+00,0.000000e+00,-3.060418e-06,2.750079e-04,3.076057e-03,1.538028e-03,1.538028e-03,1.758400e+16,1.000000e-04,0.000000e+00,0.000000e+00,0.000000e+00,2.469153e-07,1375000000,8.981381e+01,4.969057e-04,3.230797e-05,1.536255e+01,1.096437e+00,-1.773150e-02,1.538028e+01,3.444214e+00,9.485332e-01,163029139,6.747260e+01,11000000000,11000000000,3.197262e+01,2.048308e+01,50,1.415209e+04,9.078457e+03
sz,s3d,stat_planar.1.1000E-03.field.d64,1.000000e-04,1.538028e-03,2,0.000000e+00,0.000000e+00,-3.060418e-06,2.750079e-04,3.076057e-03,1.538028e-03,1.538028e-03,1.758400e+16,1.000000e-04,0.000000e+00,0.000000e+00,0.000000e+00,2.469153e-07,1375000000,8.981381e+01,4.969057e-04,3.230797e-05,1.536255e+01,1.096437e+00,-1.773150e-02,1.538028e+01,3.444214e+00,9.485332e-01,163029139,6.747260e+01,11000000000,11000000000,3.217430e+01,2.080855e+01,50,1.443245e+04,9.380725e+03
sz,s3d,stat_planar.1.1000E-03.field.d64,1.000000e-04,1.538028e-03,3,0.000000e+00,0.000000e+00,-3.060418e-06,2.750079e-04,3.076057e-03,1.538028e-03,1.538028e-03,1.758400e+16,1.000000e-04,0.000000e+00,0.000000e+00,0.000000e+00,2.469153e-07,1375000000,8.981381e+01,4.969057e-04,3.230797e-05,1.536255e+01,1.096437e+00,-1.773150e-02,1.538028e+01,3.444214e+00,9.485332e-01,163029139,6.747260e+01,11000000000,11000000000,3.203387e+01,2.082127e+01,50,1.251195e+04,8.431212e+03
sz,s3d,stat_planar.1.1000E-03.field.d64,1.000000e-04,1.538028e-03,4,0.000000e+00,0.000000e+00,-3.060418e-06,2.750079e-04,3.076057e-03,1.538028e-03,1.538028e-03,1.758400e+16,1.000000e-04,0.000000e+00,0.000000e+00,0.000000e+00,2.469153e-07,1375000000,8.981381e+01,4.969057e-04,3.230797e-05,1.536255e+01,1.096437e+00,-1.773150e-02,1.538028e+01,3.444214e+00,9.485332e-01,163029139,6.747260e+01,11000000000,11000000000,3.192741e+01,2.049788e+01,50,1.413409e+04,9.096593e+03
sz,s3d,stat_planar.1.1000E-03.field.d64,1.000000e-05,1.538028e-04,0,0.000000e+00,0.000000e+00,-3.433849e-07,3.834788e-05,3.076057e-04,1.538028e-04,1.538028e-04,1.537251e+15,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00,3.636558e-09,1375000000,1.081324e+02,6.030388e-05,3.920856e-06,1.536255e+01,1.096437e+00,-1.773150e-02,1.538028e+01,3.444214e+00,1.713210e+00,294457927,3.735678e+01,11000000000,11000000000,3.762220e+01,2.425182e+01,50,1.666116e+04,1.126798e+04
sz,s3d,stat_planar.1.1000E-03.field.d64,1.000000e-05,1.538028e-04,1,0.000000e+00,0.000000e+00,-3.433849e-07,3.834788e-05,3.076057e-04,1.538028e-04,1.538028e-04,1.537251e+15,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00,3.636558e-09,1375000000,1.081324e+02,6.030388e-05,3.920856e-06,1.536255e+01,1.096437e+00,-1.773150e-02,1.538028e+01,3.444214e+00,1.713210e+00,294457927,3.735678e+01,11000000000,11000000000,3.778931e+01,2.416016e+01,50,2.038257e+04,1.258457e+04
sz,s3d,stat_planar.1.1000E-03.field.d64,1.000000e-05,1.538028e-04,2,0.000000e+00,0.000000e+00,-3.433849e-07,3.834788e-05,3.076057e-04,1.538028e-04,1.538028e-04,1.537251e+15,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00,3.636558e-09,1375000000,1.081324e+02,6.030388e-05,3.920856e-06,1.536255e+01,1.096437e+00,-1.773150e-02,1.538028e+01,3.444214e+00,1.713210e+00,294457927,3.735678e+01,11000000000,11000000000,3.776960e+01,2.420220e+01,50,1.944294e+04,1.257493e+04
sz,s3d,stat_planar.1.1000E-03.field.d64,1.000000e-05,1.538028e-04,3,0.000000e+00,0.000000e+00,-3.433849e-07,3.834788e-05,3.076057e-04,1.538028e-04,1.538028e-04,1.537251e+15,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00,3.636558e-09,1375000000,1.081324e+02,6.030388e-05,3.920856e-06,1.536255e+01,1.096437e+00,-1.773150e-02,1.538028e+01,3.444214e+00,1.713210e+00,294457927,3.735678e+01,11000000000,11000000000,3.796195e+01,2.473870e+01,50,1.959601e+04,1.275541e+04
sz,s3d,stat_planar.1.1000E-03.field.d64,1.000000e-05,1.538028e-04,4,0.000000e+00,0.000000e+00,-3.433849e-07,3.834788e-05,3.076057e-04,1.538028e-04,1.538028e-04,1.537251e+15,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00,3.636558e-09,1375000000,1.081324e+02,6.030388e-05,3.920856e-06,1.536255e+01,1.096437e+00,-1.773150e-02,1.538028e+01,3.444214e+00,1.713210e+00,294457927,3.735678e+01,11000000000,11000000000,3.794979e+01,2.430585e+01,50,1.958056e+04,1.258830e+04
sz,s3d,stat_planar.1.1000E-03.field.d64,1.000000e-06,1.538028e-05,0,0.000000e+00,0.000000e+00,4.798239e-08,4.624757e-06,3.076057e-05,1.538028e-05,1.538028e-05,1.939677e+14,1.000000e-06,0.000000e+00,0.000000e+00,0.000000e+00,4.544884e-11,1375000000,1.271641e+02,6.741576e-06,4.383259e-07,1.536255e+01,1.096437e+00,-1.773150e-02,1.538028e+01,3.444214e+00,2.844198e+00,488846496,2.250195e+01,11000000000,11000000000,4.282210e+01,3.028480e+01,50,2.319787e+04,1.635457e+04
sz,s3d,stat_planar.1.1000E-03.field.d64,1.000000e-06,1.538028e-05,1,0.000000e+00,0.000000e+00,4.798239e-08,4.624757e-06,3.076057e-05,1.538028e-05,1.538028e-05,1.939677e+14,1.000000e-06,0.000000e+00,0.000000e+00,0.000000e+00,4.544884e-11,1375000000,1.271641e+02,6.741576e-06,4.383259e-07,1.536255e+01,1.096437e+00,-1.773150e-02,1.538028e+01,3.444214e+00,2.844198e+00,488846496,2.250195e+01,11000000000,11000000000,4.263480e+01,3.021626e+01,50,2.312512e+04,1.635626e+04
sz,s3d,stat_planar.1.1000E-03.field.d64,1.000000e-06,1.538028e-05,2,0.000000e+00,0.000000e+00,4.798239e-08,4.624757e-06,3.076057e-05,1.538028e-05,1.538028e-05,1.939677e+14,1.000000e-06,0.000000e+00,0.000000e+00,0.000000e+00,4.544884e-11,1375000000,1.271641e+02,6.741576e-06,4.383259e-07,1.536255e+01,1.096437e+00,-1.773150e-02,1.538028e+01,3.444214e+00,2.844198e+00,488846496,2.250195e+01,11000000000,11000000000,4.268650e+01,3.091595e+01,50,2.313296e+04,1.670974e+04
sz,s3d,stat_planar.1.1000E-03.field.d64,1.000000e-06,1.538028e-05,3,0.000000e+00,0.000000e+00,4.798239e-08,4.624757e-06,3.076057e-05,1.538028e-05,1.538028e-05,1.939677e+14,1.000000e-06,0.000000e+00,0.000000e+00,0.000000e+00,4.544884e-11,1375000000,1.271641e+02,6.741576e-06,4.383259e-07,1.536255e+01,1.096437e+00,-1.773150e-02,1.538028e+01,3.444214e+00,2.844198e+00,488846496,2.250195e+01,11000000000,11000000000,4.273626e+01,3.021945e+01,50,2.175011e+04,1.532603e+04
sz,s3d,stat_planar.1.1000E-03.field.d64,1.000000e-06,1.538028e-05,4,0.000000e+00,0.000000e+00,4.798239e-08,4.624757e-06,3.076057e-05,1.538028e-05,1.538028e-05,1.939677e+14,1.000000e-06,0.000000e+00,0.000000e+00,0.000000e+00,4.544884e-11,1375000000,1.271641e+02,6.741576e-06,4.383259e-07,1.536255e+01,1.096437e+00,-1.773150e-02,1.538028e+01,3.444214e+00,2.844198e+00,488846496,2.250195e+01,11000000000,11000000000,4.273703e+01,3.040613e+01,50,2.316742e+04,1.646080e+04
sz3,s3d,stat_planar.1.1000E-03.field.d64,1.000000e-01,1.538028e+00,0,0.000000e+00,0.000000e+00,5.320614e-02,1.376768e-01,3.076056e+00,1.538028e+00,1.538028e+00,3.916320e+14,9.999999e-02,2.438488e-20,4.318153e-10,1.585464e-21,7.070908e-02,1375000000,3.524453e+01,2.659118e-01,1.728914e-02,1.536255e+01,1.096437e+00,-1.773150e-02,1.538028e+01,3.444214e+00,1.688317e-02,2901795,3.790757e+03,11000000000,11000000000,3.992704e+01,1.816170e+01,49,2.168207e+04,9.850784e+03
sz3,s3d,stat_planar.1.1000E-03.field.d64,1.000000e-01,1.538028e+00,1,0.000000e+00,0.000000e+00,5.320614e-02,1.376768e-01,3.076056e+00,1.538028e+00,1.538028e+00,3.916320e+14,9.999999e-02,2.438488e-20,4.318153e-10,1.585464e-21,7.070908e-02,1375000000,3.524453e+01,2.659118e-01,1.728914e-02,1.536255e+01,1.096437e+00,-1.773150e-02,1.538028e+01,3.444214e+00,1.688317e-02,2901795,3.790757e+03,11000000000,11000000000,3.990348e+01,1.815951e+01,51,2.105970e+04,9.339470e+03
sz3,s3d,stat_planar.1.1000E-03.field.d64,1.000000e-01,1.538028e+00,2,0.000000e+00,0.000000e+00,5.320614e-02,1.376768e-01,3.076056e+00,1.538028e+00,1.538028e+00,3.916320e+14,9.999999e-02,2.438488e-20,4.318153e-10,1.585464e-21,7.070908e-02,1375000000,3.524453e+01,2.659118e-01,1.728914e-02,1.536255e+01,1.096437e+00,-1.773150e-02,1.538028e+01,3.444214e+00,1.688317e-02,2901795,3.790757e+03,11000000000,11000000000,4.004935e+01,1.809377e+01,51,2.074542e+04,9.434815e+03
sz3,s3d,stat_planar.1.1000E-03.field.d64,1.000000e-01,1.538028e+00,3,0.000000e+00,0.000000e+00,5.320614e-02,1.376768e-01,3.076056e+00,1.538028e+00,1.538028e+00,3.916320e+14,9.999999e-02,2.438488e-20,4.318153e-10,1.585464e-21,7.070908e-02,1375000000,3.524453e+01,2.659118e-01,1.728914e-02,1.536255e+01,1.096437e+00,-1.773150e-02,1.538028e+01,3.444214e+00,1.688317e-02,2901795,3.790757e+03,11000000000,11000000000,3.988791e+01,1.791532e+01,51,2.056101e+04,9.322352e+03
sz3,s3d,stat_planar.1.1000E-03.field.d64,1.000000e-01,1.538028e+00,4,0.000000e+00,0.000000e+00,5.320614e-02,1.376768e-01,3.076056e+00,1.538028e+00,1.538028e+00,3.916320e+14,9.999999e-02,2.438488e-20,4.318153e-10,1.585464e-21,7.070908e-02,1375000000,3.524453e+01,2.659118e-01,1.728914e-02,1.536255e+01,1.096437e+00,-1.773150e-02,1.538028e+01,3.444214e+00,1.688317e-02,2901795,3.790757e+03,11000000000,11000000000,3.988544e+01,1.840573e+01,51,2.053631e+04,9.571915e+03
sz3,s3d,stat_planar.1.1000E-03.field.d64,1.000000e-02,1.538028e-01,0,0.000000e+00,0.000000e+00,3.460430e-03,3.093556e-02,3.076056e-01,1.538028e-01,1.538028e-01,6.424573e+17,1.000000e-02,5.157036e-18,1.017634e-11,3.353018e-19,1.520213e-03,1375000000,5.192024e+01,3.898991e-02,2.535058e-03,1.536255e+01,1.096437e+00,-1.773150e-02,1.538028e+01,3.444214e+00,6.622630e-02,11382645,9.663835e+02,11000000000,11000000000,4.021116e+01,1.853401e+01,50,2.174053e+04,1.004244e+04
sz3,s3d,stat_planar.1.1000E-03.field.d64,1.000000e-02,1.538028e-01,1,0.000000e+00,0.000000e+00,3.460430e-03,3.093556e-02,3.076056e-01,1.538028e-01,1.538028e-01,6.424573e+17,1.000000e-02,5.157036e-18,1.017634e-11,3.353018e-19,1.520213e-03,1375000000,5.192024e+01,3.898991e-02,2.535058e-03,1.536255e+01,1.096437e+00,-1.773150e-02,1.538028e+01,3.444214e+00,6.622630e-02,11382645,9.663835e+02,11000000000,11000000000,4.030560e+01,1.839874e+01,50,2.186326e+04,9.978426e+03
sz3,s3d,stat_planar.1.1000E-03.field.d64,1.000000e-02,1.538028e-01,2,0.000000e+00,0.000000e+00,3.460430e-03,3.093556e-02,3.076056e-01,1.538028e-01,1.538028e-01,6.424573e+17,1.000000e-02,5.157036e-18,1.017634e-11,3.353018e-19,1.520213e-03,1375000000,5.192024e+01,3.898991e-02,2.535058e-03,1.536255e+01,1.096437e+00,-1.773150e-02,1.538028e+01,3.444214e+00,6.622630e-02,11382645,9.663835e+02,11000000000,11000000000,4.034533e+01,1.877864e+01,50,2.182429e+04,1.018493e+04
sz3,s3d,stat_planar.1.1000E-03.field.d64,1.000000e-02,1.538028e-01,3,0.000000e+00,0.000000e+00,3.460430e-03,3.093556e-02,3.076056e-01,1.538028e-01,1.538028e-01,6.424573e+17,1.000000e-02,5.157036e-18,1.017634e-11,3.353018e-19,1.520213e-03,1375000000,5.192024e+01,3.898991e-02,2.535058e-03,1.536255e+01,1.096437e+00,-1.773150e-02,1.538028e+01,3.444214e+00,6.622630e-02,11382645,9.663835e+02,11000000000,11000000000,4.024468e+01,1.833543e+01,50,2.180324e+04,8.924565e+03
sz3,s3d,stat_planar.1.1000E-03.field.d64,1.000000e-02,1.538028e-01,4,0.000000e+00,0.000000e+00,3.460430e-03,3.093556e-02,3.076056e-01,1.538028e-01,1.538028e-01,6.424573e+17,1.000000e-02,5.157036e-18,1.017634e-11,3.353018e-19,1.520213e-03,1375000000,5.192024e+01,3.898991e-02,2.535058e-03,1.536255e+01,1.096437e+00,-1.773150e-02,1.538028e+01,3.444214e+00,6.622630e-02,11382645,9.663835e+02,11000000000,11000000000,4.026889e+01,1.843681e+01,50,2.046151e+04,1.005306e+04
sz3,s3d,stat_planar.1.1000E-03.field.d64,1.000000e-03,1.538028e-02,0,0.000000e+00,0.000000e+00,-1.066446e-05,3.668751e-03,3.076056e-02,1.538028e-02,1.538028e-02,2.286376e+16,1.000000e-03,1.909912e-15,1.929704e-12,1.241793e-16,2.328964e-05,1375000000,7.006766e+01,4.825935e-03,3.137741e-04,1.536255e+01,1.096437e+00,-1.773150e-02,1.538028e+01,3.444214e+00,2.040134e-01,35064795,3.137050e+02,11000000000,11000000000,4.159435e+01,1.908306e+01,49,2.252700e+04,1.044492e+04
sz3,s3d,stat_planar.1.1000E-03.field.d64,1.000000e-03,1.538028e-02,1,0.000000e+00,0.000000e+00,-1.066446e-05,3.668751e-03,3.076056e-02,1.538028e-02,1.538028e-02,2.286376e+16,1.000000e-03,1.909912e-15,1.929704e-12,1.241793e-16,2.328964e-05,1375000000,7.006766e+01,4.825935e-03,3.137741e-04,1.536255e+01,1.096437e+00,-1.773150e-02,1.538028e+01,3.444214e+00,2.040134e-01,35064795,3.137050e+02,11000000000,11000000000,4.160176e+01,1.905192e+01,49,2.250504e+04,1.036545e+04
sz3,s3d,stat_planar.1.1000E-03.field.d64,1.000000e-03,1.538028e-02,2,0.000000e+00,0.000000e+00,-1.066446e-05,3.668751e-03,3.076056e-02,1.538028e-02,1.538028e-02,2.286376e+16,1.000000e-03,1.909912e-15,1.929704e-12,1.241793e-16,2.328964e-05,1375000000,7.006766e+01,4.825935e-03,3.137741e-04,1.536255e+01,1.096437e+00,-1.773150e-02,1.538028e+01,3.444214e+00,2.040134e-01,35064795,3.137050e+02,11000000000,11000000000,4.140030e+01,1.924036e+01,49,2.132372e+04,9.933631e+03
sz3,s3d,stat_planar.1.1000E-03.field.d64,1.000000e-03,1.538028e-02,3,0.000000e+00,0.000000e+00,-1.066446e-05,3.668751e-03,3.076056e-02,1.538028e-02,1.538028e-02,2.286376e+16,1.000000e-03,1.909912e-15,1.929704e-12,1.241793e-16,2.328964e-05,1375000000,7.006766e+01,4.825935e-03,3.137741e-04,1.536255e+01,1.096437e+00,-1.773150e-02,1.538028e+01,3.444214e+00,2.040134e-01,35064795,3.137050e+02,11000000000,11000000000,4.133835e+01,1.911092e+01,49,2.142580e+04,9.852904e+03
sz3,s3d,stat_planar.1.1000E-03.field.d64,1.000000e-03,1.538028e-02,4,0.000000e+00,0.000000e+00,-1.066446e-05,3.668751e-03,3.076056e-02,1.538028e-02,1.538028e-02,2.286376e+16,1.000000e-03,1.909912e-15,1.929704e-12,1.241793e-16,2.328964e-05,1375000000,7.006766e+01,4.825935e-03,3.137741e-04,1.536255e+01,1.096437e+00,-1.773150e-02,1.538028e+01,3.444214e+00,2.040134e-01,35064795,3.137050e+02,11000000000,11000000000,4.138139e+01,1.957943e+01,49,2.133405e+04,1.012756e+04
sz3,s3d,stat_planar.1.1000E-03.field.d64,1.000000e-04,1.538028e-03,0,0.000000e+00,0.000000e+00,-5.381663e-06,4.409712e-04,3.076056e-03,1.538028e-03,1.538028e-03,3.338564e+16,1.000000e-04,1.031891e-15,3.660572e-13,6.709182e-17,3.275314e-07,1375000000,8.858676e+01,5.723036e-04,3.721021e-05,1.536255e+01,1.096437e+00,-1.773150e-02,1.538028e+01,3.444214e+00,5.694708e-01,97877790,1.123850e+02,11000000000,11000000000,4.398151e+01,2.084583e+01,52,2.398907e+04,1.137093e+04
sz3,s3d,stat_planar.1.1000E-03.field.d64,1.000000e-04,1.538028e-03,1,0.000000e+00,0.000000e+00,-5.381663e-06,4.409712e-04,3.076056e-03,1.538028e-03,1.538028e-03,3.338564e+16,1.000000e-04,1.031891e-15,3.660572e-13,6.709182e-17,3.275314e-07,1375000000,8.858676e+01,5.723036e-04,3.721021e-05,1.536255e+01,1.096437e+00,-1.773150e-02,1.538028e+01,3.444214e+00,5.694708e-01,97877790,1.123850e+02,11000000000,11000000000,4.355471e+01,2.094277e+01,52,2.355732e+04,1.135697e+04
sz3,s3d,stat_planar.1.1000E-03.field.d64,1.000000e-04,1.538028e-03,2,0.000000e+00,0.000000e+00,-5.381663e-06,4.409712e-04,3.076056e-03,1.538028e-03,1.538028e-03,3.338564e+16,1.000000e-04,1.031891e-15,3.660572e-13,6.709182e-17,3.275314e-07,1375000000,8.858676e+01,5.723036e-04,3.721021e-05,1.536255e+01,1.096437e+00,-1.773150e-02,1.538028e+01,3.444214e+00,5.694708e-01,97877790,1.123850e+02,11000000000,11000000000,4.358836e+01,2.087552e+01,52,2.355740e+04,1.131174e+04
sz3,s3d,stat_planar.1.1000E-03.field.d64,1.000000e-04,1.538028e-03,3,0.000000e+00,0.000000e+00,-5.381663e-06,4.409712e-04,3.076056e-03,1.538028e-03,1.538028e-03,3.338564e+16,1.000000e-04,1.031891e-15,3.660572e-13,6.709182e-17,3.275314e-07,1375000000,8.858676e+01,5.723036e-04,3.721021e-05,1.536255e+01,1.096437e+00,-1.773150e-02,1.538028e+01,3.444214e+00,5.694708e-01,97877790,1.123850e+02,11000000000,11000000000,4.355637e+01,2.141963e+01,52,2.265509e+04,1.034389e+04
sz3,s3d,stat_planar.1.1000E-03.field.d64,1.000000e-04,1.538028e-03,4,0.000000e+00,0.000000e+00,-5.381663e-06,4.409712e-04,3.076056e-03,1.538028e-03,1.538028e-03,3.338564e+16,1.000000e-04,1.031891e-15,3.660572e-13,6.709182e-17,3.275314e-07,1375000000,8.858676e+01,5.723036e-04,3.721021e-05,1.536255e+01,1.096437e+00,-1.773150e-02,1.538028e+01,3.444214e+00,5.694708e-01,97877790,1.123850e+02,11000000000,11000000000,4.355016e+01,2.110788e+01,52,2.347789e+04,1.145774e+04
sz3,s3d,stat_planar.1.1000E-03.field.d64,1.000000e-05,1.538028e-04,0,0.000000e+00,0.000000e+00,2.224052e-07,4.786735e-05,3.076056e-04,1.538028e-04,1.538028e-04,8.456656e+14,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00,3.758602e-09,1375000000,1.079890e+02,6.130744e-05,3.986106e-06,1.536255e+01,1.096437e+00,-1.773150e-02,1.538028e+01,3.444214e+00,1.259637e+00,216500095,5.080829e+01,11000000000,11000000000,4.575687e+01,2.468096e+01,52,2.482006e+04,1.337575e+04
sz3,s3d,stat_planar.1.1000E-03.field.d64,1.000000e-05,1.538028e-04,1,0.000000e+00,0.000000e+00,2.224052e-07,4.786735e-05,3.076056e-04,1.538028e-04,1.538028e-04,8.456656e+14,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00,3.758602e-09,1375000000,1.079890e+02,6.130744e-05,3.986106e-06,1.536255e+01,1.096437e+00,-1.773150e-02,1.538028e+01,3.444214e+00,1.259637e+00,216500095,5.080829e+01,11000000000,11000000000,4.571329e+01,2.457155e+01,52,2.403747e+04,1.270873e+04
sz3,s3d,stat_planar.1.1000E-03.field.d64,1.000000e-05,1.538028e-04,2,0.000000e+00,0.000000e+00,2.224052e-07,4.786735e-05,3.076056e-04,1.538028e-04,1.538028e-04,8.456656e+14,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00,3.758602e-09,1375000000,1.079890e+02,6.130744e-05,3.986106e-06,1.536255e+01,1.096437e+00,-1.773150e-02,1.538028e+01,3.444214e+00,1.259637e+00,216500095,5.080829e+01,11000000000,11000000000,4.553285e+01,2.459841e+01,52,2.347558e+04,1.269106e+04
sz3,s3d,stat_planar.1.1000E-03.field.d64,1.000000e-05,1.538028e-04,3,0.000000e+00,0.000000e+00,2.224052e-07,4.786735e-05,3.076056e-04,1.538028e-04,1.538028e-04,8.456656e+14,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00,3.758602e-09,1375000000,1.079890e+02,6.130744e-05,3.986106e-06,1.536255e+01,1.096437e+00,-1.773150e-02,1.538028e+01,3.444214e+00,1.259637e+00,216500095,5.080829e+01,11000000000,11000000000,4.557172e+01,2.460412e+01,52,2.349260e+04,1.317521e+04
sz3,s3d,stat_planar.1.1000E-03.field.d64,1.000000e-05,1.538028e-04,4,0.000000e+00,0.000000e+00,2.224052e-07,4.786735e-05,3.076056e-04,1.538028e-04,1.538028e-04,8.456656e+14,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00,3.758602e-09,1375000000,1.079890e+02,6.130744e-05,3.986106e-06,1.536255e+01,1.096437e+00,-1.773150e-02,1.538028e+01,3.444214e+00,1.259637e+00,216500095,5.080829e+01,11000000000,11000000000,4.568932e+01,2.531443e+01,52,2.475006e+04,1.378140e+04
sz3,s3d,stat_planar.1.1000E-03.field.d64,1.000000e-06,1.538028e-05,0,0.000000e+00,0.000000e+00,1.519669e-08,5.292302e-06,3.076057e-05,1.538028e-05,1.538028e-05,3.142470e+14,1.000000e-06,0.000000e+00,0.000000e+00,0.000000e+00,4.494754e-11,1375000000,1.272122e+02,6.704292e-06,4.359018e-07,1.536255e+01,1.096437e+00,-1.773150e-02,1.538028e+01,3.444214e+00,2.374252e+00,408074519,2.695586e+01,11000000000,11000000000,4.823757e+01,2.893339e+01,53,2.606211e+04,1.568126e+04
sz3,s3d,stat_planar.1.1000E-03.field.d64,1.000000e-06,1.538028e-05,1,0.000000e+00,0.000000e+00,1.519669e-08,5.292302e-06,3.076057e-05,1.538028e-05,1.538028e-05,3.142470e+14,1.000000e-06,0.000000e+00,0.000000e+00,0.000000e+00,4.494754e-11,1375000000,1.272122e+02,6.704292e-06,4.359018e-07,1.536255e+01,1.096437e+00,-1.773150e-02,1.538028e+01,3.444214e+00,2.374252e+00,408074519,2.695586e+01,11000000000,11000000000,4.810541e+01,2.881847e+01,53,2.405711e+04,1.561057e+04
sz3,s3d,stat_planar.1.1000E-03.field.d64,1.000000e-06,1.538028e-05,2,0.000000e+00,0.000000e+00,1.519669e-08,5.292302e-06,3.076057e-05,1.538028e-05,1.538028e-05,3.142470e+14,1.000000e-06,0.000000e+00,0.000000e+00,0.000000e+00,4.494754e-11,1375000000,1.272122e+02,6.704292e-06,4.359018e-07,1.536255e+01,1.096437e+00,-1.773150e-02,1.538028e+01,3.444214e+00,2.374252e+00,408074519,2.695586e+01,11000000000,11000000000,4.809800e+01,2.894603e+01,53,2.604849e+04,1.560763e+04
sz3,s3d,stat_planar.1.1000E-03.field.d64,1.000000e-06,1.538028e-05,3,0.000000e+00,0.000000e+00,1.519669e-08,5.292302e-06,3.076057e-05,1.538028e-05,1.538028e-05,3.142470e+14,1.000000e-06,0.000000e+00,0.000000e+00,0.000000e+00,4.494754e-11,1375000000,1.272122e+02,6.704292e-06,4.359018e-07,1.536255e+01,1.096437e+00,-1.773150e-02,1.538028e+01,3.444214e+00,2.374252e+00,408074519,2.695586e+01,11000000000,11000000000,4.812651e+01,2.930397e+01,53,2.580478e+04,1.513504e+04
sz3,s3d,stat_planar.1.1000E-03.field.d64,1.000000e-06,1.538028e-05,4,0.000000e+00,0.000000e+00,1.519669e-08,5.292302e-06,3.076057e-05,1.538028e-05,1.538028e-05,3.142470e+14,1.000000e-06,0.000000e+00,0.000000e+00,0.000000e+00,4.494754e-11,1375000000,1.272122e+02,6.704292e-06,4.359018e-07,1.536255e+01,1.096437e+00,-1.773150e-02,1.538028e+01,3.444214e+00,2.374252e+00,408074519,2.695586e+01,11000000000,11000000000,4.799399e+01,2.882204e+01,53,2.470124e+04,1.488232e+04
zfp,s3d,stat_planar.1.1000E-03.field.d64,1.000000e-01,1.538028e+00,0,0.000000e+00,0.000000e+00,6.731002e-05,1.800903e-03,3.081901e-01,1.570843e-01,1.570843e-01,1.179229e+16,1.021336e-02,2.438488e-20,1.253397e-12,1.585464e-21,1.475730e-05,1375000000,7.204922e+01,3.841523e-03,2.497693e-04,1.536255e+01,1.096437e+00,-1.773150e-02,1.538028e+01,3.444214e+00,3.208336e-01,55143280,1.994803e+02,11000000000,11000000000,1.401082e+01,1.095431e+01,52,7.468672e+03,5.939615e+03
zfp,s3d,stat_planar.1.1000E-03.field.d64,1.000000e-01,1.538028e+00,1,0.000000e+00,0.000000e+00,6.731002e-05,1.800903e-03,3.081901e-01,1.570843e-01,1.570843e-01,1.179229e+16,1.021336e-02,2.438488e-20,1.253397e-12,1.585464e-21,1.475730e-05,1375000000,7.204922e+01,3.841523e-03,2.497693e-04,1.536255e+01,1.096437e+00,-1.773150e-02,1.538028e+01,3.444214e+00,3.208336e-01,55143280,1.994803e+02,11000000000,11000000000,1.418300e+01,1.092867e+01,52,7.613563e+03,5.982484e+03
